PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2/21/2025,51:48.3,1,1,"Finley, Leighton",803287,Right,UGA_BUL,"Nowak, Luke",,Left,UIC_FLA,Windup,1,Top,0,0,0,FourSeamFastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.746358,-1.652539,-3.509387,2010.575037,230.469559,1:45,5.786816,2.223173,6.861895,-18.63763,13.149953,11.632272,2.727227,-0.010147,84.912029,-5.171274,-1.306027,0.405789,86.009698,34.913704,-73.820916,2567.702193,30.169181,59.010927,-105.784362,300.099564,219.734984,-74.538554,4.020386,-6.440836,8.893417,-2.005468,50,5.673007,7.91562,-134.933648,-4.475093,-13.560448,29.140392,-17.987391,UGA_BUL,UIC_FLA,Truist Park,College,CBB,j5bkoo00,c9757e0e-b648-31b5-acae-4e3191d139c7,93.731753,66.702405,2.700765,7.907402,3.802649,2.939391,-0.046618,1.431897,2.706744,0.005915,j5bkoo00,2/21/2025,51:48.3,2025-02-21T16:51:48.3127392-05:00,2025-02-21T21:51:48.3127392Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,5cc2abff-9030-4ffa-9df9-0040022cb8b8,54.133404,-135.823368,14.570196,5.801258,-3.925898,-8.993695,-2.25347,8.32965,-6.780224,173.910488,-9.971732,29.559879,-3.808361,0.695444,-0.083152,-0.000604,0.001462,-0.000163,0.000006,-30.939448,93.560057,-27.065809,2.381539,0.12103,-0.183891,0.043605,-0.004315,0.000151,41.985982,-108.818488,14.01968,-2.560133,0.306108,0.002225,-0.005382,0.000602,-0.000021,41.167488,,2.700438,,,,,-3.346463,5.364746,0.792575,,,,-215.396858,79.424062,-3.592138,-185.371191,107.152906,-14.72802,5.992476,-3.90929,0.719607,,,,,,,,
2,2/21/2025,52:07.4,1,2,"Finley, Leighton",803287,Right,UGA_BUL,"Nowak, Luke",,Left,UIC_FLA,Windup,1,Top,0,0,1,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.650214,-0.532972,-3.998936,2106.001061,224.552937,1:30,5.851456,2.0644,6.72006,-19.966984,11.338467,11.094429,3.700525,-0.671639,85.332113,-4.31701,-1.895335,0.4027,,,,,,,,,,,,-6.345791,7.715983,-1.805335,50,5.806885,9.17394,-136.165202,-1.890365,-13.54967,30.702783,-20.21978,UGA_BUL,UIC_FLA,Truist Park,College,CBB,j5bkoo00,5707f938-d456-3722-bb25-c5fac85310ae,94.207831,,,8.373537,1.582918,3.713063,0.666126,,,,j5bkoo00,2/21/2025,52:07.5,2025-02-21T16:52:07.4552277-05:00,2025-02-21T21:52:07.4552277Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,f9a707e7-061a-4080-b383-cd47648d6d8f,54.13506,-137.094413,15.351392,5.854836,-1.278419,-10.10989,-2.089187,9.584017,-6.774835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.653038,,1.338459,,,,,-2.551539,5.126837,1.751956,,,,-168.468667,108.764419,-7.738213,-56.421339,61.244218,-14.872436,11.283734,-6.571854,0.630316,,,,,,,,
3,2/21/2025,52:25.0,1,3,"Finley, Leighton",803287,Right,UGA_BUL,"Nowak, Luke",,Left,UIC_FLA,Windup,1,Top,0,1,1,Changeup,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,83.318671,-0.005399,-2.729815,1361.319316,255.844376,2:30,5.530008,2.315566,6.486159,-34.549843,5.197797,14.989307,2.645912,1.056822,75.684857,-6.569873,0.128748,0.453761,,,,,,,,,,,,-7.975124,5.184599,-2.131187,50,5.513488,5.366608,-121.203503,-0.962009,-13.374913,26.033894,-27.964138,UGA_BUL,UIC_FLA,Truist Park,College,CBB,j5bkoo00,feffa2a0-33a7-31d0-8ac0-bdd735eac71b,83.25043,,,7.651793,2.24575,2.740609,-1.055337,,,,j5bkoo00,2/21/2025,52:25.0,2025-02-21T16:52:25.0478602-05:00,2025-02-21T21:52:25.0478602Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,ff4317d6-c4f4-46bc-99d2-86e94ae23ed2,54.134703,-122.088386,13.016947,5.530033,-0.011518,-13.982069,-2.321322,5.821217,-6.687456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.601377,,1.852241,,,,,-2.866503,5.33557,0.943014,,,,-218.29046,108.307229,-6.456374,-88.862133,69.813265,-12.560414,7.612696,-6.211632,1.439425,,,,,,,,
4,2/21/2025,52:40.5,1,4,"Finley, Leighton",803287,Right,UGA_BUL,"Nowak, Luke",,Left,UIC_FLA,Windup,1,Top,0,2,1,FourSeamFastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.608253,-1.017641,-3.449559,2030.347182,224.252176,1:30,5.799598,2.019173,6.924166,-18.835322,12.969288,11.157113,3.303634,-0.195356,84.895958,-4.575939,-1.338132,0.405898,89.704285,52.298423,-44.177331,4488.237367,80.219134,106.206709,-75.262995,297.893131,35.764716,-43.913432,5.441284,-6.176877,8.63876,-1.808801,50,5.727236,7.780877,-134.80379,-2.980621,-13.008188,28.562499,-18.525271,UGA_BUL,UIC_FLA,Truist Park,College,CBB,j5bkoo00,dff5be8a-901f-35bd-868d-cf86689ab7cc,93.81469,121.100515,0.452461,7.793471,2.715429,3.406563,0.164316,2.858425,3.146845,0.351823,j5bkoo00,2/21/2025,52:40.5,2025-02-21T16:52:40.4775408-05:00,2025-02-21T21:52:40.4775408Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,329cb82d-2835-4ef8-b259-d1cfaeb7b0cb,54.133529,-135.676783,14.281249,5.809684,-2.414409,-9.262635,-2.052694,8.178463,-6.504094,179.445041,-21.001585,62.404618,-8.667688,2.017421,-0.443828,0.09129,-0.015028,0.001447,-0.000058,-42.804045,126.440619,-32.385815,4.167279,-0.490998,-0.007368,0.009267,-0.000842,0.000021,23.673356,-60.99626,8.472074,-1.971892,0.433812,-0.08923,0.014689,-0.001414,0.000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2/21/2025,53:10.0,1,5,"Finley, Leighton",803287,Right,UGA_BUL,"Nowak, Luke",,Left,UIC_FLA,Windup,1,Top,0,2,2,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.778993,-0.345205,-2.256986,2092.290774,224.04203,1:30,5.834398,2.04682,6.610484,-15.238998,16.716381,6.153282,4.248354,0.491495,84.097632,-3.245836,-1.084999,0.406859,,,,,,,,,,,,-3.566088,10.308477,-1.896397,50,5.803834,5.133958,-135.05792,-1.282265,-7.445378,31.711057,-15.149061,UGA_BUL,UIC_FLA,Truist Park,College,CBB,j5bkoo00,17159f3e-9be2-33d9-9474-9139f3976c24,93.056496,,,8.720484,1.515863,4.25402,-0.493391,,,,j5bkoo00,2/21/2025,53:10.0,2025-02-21T16:53:10.0454844-05:00,2025-02-21T21:53:10.0454844Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,72670654-ec87-4203-9b1c-4f2d27c057cb,54.134244,-136.025161,15.855529,5.835898,-0.820193,-7.574531,-2.056455,5.361055,-3.722689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.630858,,1.599114,,,,,-2.833667,5.077826,1.097974,,,,-190.197959,108.12636,-7.339633,-80.156625,72.881324,-15.150247,2.751258,-1.586727,0.380138,,,,,,,,
6,2/21/2025,53:27.6,1,6,"Finley, Leighton",803287,Right,UGA_BUL,"Nowak, Luke",,Left,UIC_FLA,Windup,1,Top,0,3,2,FourSeamFastball,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.407665,-1.660899,-3.118189,2146.240409,225.21858,1:30,5.751069,2.122038,6.649788,-14.636658,17.911645,5.493493,3.010981,-0.276637,83.094897,-4.450064,-2.068318,0.410616,,,,,,,,,,,,-3.561843,11.343625,-1.914832,50,5.632507,7.150015,-134.305225,-4.342852,-7.276453,33.896413,-13.457375,UGA_BUL,UIC_FLA,Truist Park,College,CBB,j5bkoo00,13f7ed4d-7942-32d7-aee6-b29d5f15c659,92.267126,,,9.361016,4.635028,3.256033,0.15828,,,,j5bkoo00,2/21/2025,53:27.6,2025-02-21T16:53:27.5664991-05:00,2025-02-21T21:53:27.5664991Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,24ec0022-0aa1-4bfc-935d-0900e18823d0,54.13319,-135.344354,16.948206,5.759318,-3.930303,-6.728687,-2.137442,7.373082,-3.638227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.130512,,1.793496,0.867918,,,,0.197374,6.071787,1.116735,70.919858,3.910856,54.591591,-250.041272,136.525719,-10.431953,-67.085271,58.791388,-11.614758,-154.538198,77.082751,-2.932057,,,,,,,,
7,2/21/2025,54:02.7,2,1,"Finley, Leighton",803287,Right,UGA_BUL,"Cox, David",,Right,UIC_FLA,Windup,1,Top,1,0,0,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,82.070002,-0.638429,-1.931772,2358.007303,93.053019,9:00,5.609129,2.229471,6.787006,-39.670542,0.926735,-5.051432,1.720685,0.044618,75.53955,-8.114098,-2.890306,0.458585,80.410091,-14.356229,-64.361747,2249.696142,,,,7.748593,7.68543,-51.835365,0.059204,1.948393,3.351765,-2.101885,50,5.549261,4.170546,-119.560432,-2.416244,3.206734,23.619647,-31.173086,UGA_BUL,UIC_FLA,Truist Park,College,CBB,j5bkoo00,02adc81a-1b43-30b4-841d-b5a903eb7684,82.826431,1.781131,0.058627,6.585602,3.324916,1.988037,-0.140356,1.888497,1.781131,-0.050796,j5bkoo00,2/21/2025,54:02.7,2025-02-21T16:54:02.6877242-05:00,2025-02-21T21:54:02.6877242Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,4a106343-180b-413e-88dd-5b06845c9cba,54.133718,-120.374295,11.809823,5.614012,-1.342112,-15.586543,-2.243686,4.060052,1.603367,180,-21.843467,54.506829,-3.572672,-2.955832,,,,,,13.355141,-22.899568,-3.178832,-5.589864,,,,,,49.396885,-113.569881,7.443983,6.158742,,,,,,39.400382,,3.482442,,,,,-4.668074,5.516029,1.167247,,,,-265.902027,79.303081,-3.303014,-314.846627,141.073264,-15.169678,-6.264328,1.95608,-0.017859,,,,,,,,
8,2/21/2025,54:31.1,2,2,"Finley, Leighton",803287,Right,UGA_BUL,"Cox, David",,Right,UIC_FLA,Windup,1,Top,1,0,1,Slider,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,80.353174,0.27645,-1.16142,2309.994891,68.164935,8:15,5.530944,2.394888,6.571618,-34.632166,7.438424,-12.373949,2.898349,0.299106,74.209495,-6.246902,-3.501071,0.466832,,,,,,,,,,,,5.672498,6.362937,-2.309405,50,5.533553,2.707301,-117.118593,-0.366544,9.034629,21.142454,-26.5879,UGA_BUL,UIC_FLA,Truist Park,College,CBB,j5bkoo00,2232f04d-1f4d-3e5b-9324-1090ad1dd8e6,81.044683,,,6.168662,2.232036,2.987114,-0.348792,,,,j5bkoo00,2/21/2025,54:31.1,2025-02-21T16:54:31.0682448-05:00,2025-02-21T21:54:31.0682448Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,da026e5f-2cf1-4d2f-82c4-33e0f753ebd4,54.133246,-117.862372,10.571227,5.529995,0.568803,-13.29395,-2.399056,2.389468,4.517314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.266944,,1.972386,,,,,-4.670283,4.650193,3.054992,,,,-256.525788,122.870397,-8.042564,-120.820205,89.076713,-15.43031,21.5495,-10.360219,1.138913,,,,,,,,
9,2/21/2025,54:51.9,2,3,"Finley, Leighton",803287,Right,UGA_BUL,"Cox, David",,Right,UIC_FLA,Windup,1,Top,1,0,2,Slider,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,80.432825,-0.578533,-1.900275,2402.579323,76.347293,8:30,5.485835,2.355503,6.539014,-36.023664,6.811017,-14.378074,1.95331,-0.586016,73.05082,-7.408172,-4.643191,0.471052,,,,,,,,,,,,6.410543,6.333186,-2.21741,50,5.429096,4.263017,-117.034752,-2.134437,9.951928,25.550492,-26.797356,UGA_BUL,UIC_FLA,Truist Park,College,CBB,j5bkoo00,70d35f8d-f8d2-33e3-a828-e1c5226aed7e,80.269464,,,7.40694,1.465364,1.959791,0.58198,,,,j5bkoo00,2/21/2025,54:51.9,2025-02-21T16:54:51.9355438-05:00,2025-02-21T21:54:51.9355438Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,7b535038-51a3-4299-bb25-5766c56b45e5,54.133959,-117.933805,12.775246,5.487611,-1.191509,-13.398678,-2.361253,3.912835,4.975964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.707657,,1.199404,0.8752,,,,-2.900578,6.152179,4.760815,74.808472,6.160112,50.702977,-174.637389,112.007315,-5.506798,-42.538193,48.268901,-11.446537,-94.405165,63.873655,-2.699247,,,,,,,,
10,2/21/2025,55:26.1,3,1,"Finley, Leighton",803287,Right,UGA_BUL,"Flanagan, Will",,Left,UIC_FLA,Windup,1,Top,2,0,0,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.194038,0.121254,-2.67009,2006.944172,219.934102,1:15,5.802986,2.143114,6.686345,-20.087799,11.746531,7.845031,4.239949,0.353215,85.08308,-3.667048,-1.190185,0.406087,,,,,,,,,,,,-4.336033,7.769972,-1.968972,50,5.801567,6.021345,-134.330838,-0.338343,-9.149153,26.170797,-20.359076,UGA_BUL,UIC_FLA,Truist Park,College,CBB,j5bkoo00,84a74913-a57f-3510-87ec-ff1061c6bb8b,93.36553,,,7.153935,1.605831,4.252126,-0.35718,,,,j5bkoo00,2/21/2025,55:26.1,2025-02-21T16:55:26.0568023-05:00,2025-02-21T21:55:26.0568023Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,72820380-7bd6-4e81-955a-09638d11dc78,54.133699,-135.13378,13.085398,5.802365,0.286291,-10.179538,-2.158018,6.302048,-4.574577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.011153,,1.458292,,,,,-4.728531,5.368245,0.617603,,,,-178.626762,105.517796,-6.567104,-55.616135,54.440114,-11.65525,10.792451,-8.474158,1.618047,,,,,,,,
