PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,3/1/2025,03:27.2,1,1,"Davis, Alton",,Left,GEO_BUL,"Dempsey, Evan",,Left,FGCU,Stretch,1,Top,0,0,0,FourSeamFastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,94.800407,-1.748225,5.350059,2248.647514,129.657079,10:15,5.362988,-4.09696,6.301497,-17.660922,12.997889,-13.424865,2.280226,-0.272703,86.493141,-5.074109,2.814641,0.398519,,,,,,,,,,,,7.763621,8.79648,3.710103,50,5.225998,-12.448979,-137.442001,-4.766194,16.942531,30.48459,-17.510815,GEO_BUL,FGCU,Truist Park,College,CBB,rmpt5kwl,9f125b71-e1b9-3900-9a3b-0a65b80e4256,94.471892,,,8.297182,2.489536,2.374876,0.326008,,,,rmpt5kwl,3/1/2025,03:27.2,2025-03-01T17:03:27.2113901-05:00,2025-03-01T22:03:27.2113901Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,eff07cd4-a079-4077-8a47-3b2beaddc5cb,54.133291,-138.355726,15.242295,5.360991,-4.241337,-8.755407,4.090851,-12.956803,8.471266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.246152,,0.991458,,,,,-4.717507,5.110566,0.306972,,,,-129.966234,98.397975,-5.963959,-37.751156,49.503033,-13.42957,1.978754,-1.549956,0.249802,,,,,,,,
2,3/1/2025,03:41.8,1,2,"Davis, Alton",,Left,GEO_BUL,"Dempsey, Evan",,Left,FGCU,Stretch,1,Top,0,0,1,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,94.058487,-1.947908,6.807668,2285.982834,126.261541,10:15,5.459836,-3.916511,6.43589,-17.967546,13.15041,-11.735974,2.171991,1.390477,86.343213,-5.301292,4.609168,0.401492,,,,,,,,,,,,7.178879,8.94378,3.436906,50,5.312189,-15.876191,-136.068352,-5.218419,15.472135,27.965667,-17.461688,GEO_BUL,FGCU,Truist Park,College,CBB,rmpt5kwl,0577a696-0132-323b-b57f-309e370ce26b,94.001767,,,7.725282,1.835957,2.21088,-1.356628,,,,rmpt5kwl,3/1/2025,03:41.8,2025-03-01T17:03:41.8425629-05:00,2025-03-01T22:03:41.8425629Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,e529360a-6448-42a3-83c0-cc6d550e2b57,54.133426,-136.915246,13.982833,5.462213,-4.68962,-8.730844,3.924785,-16.344739,7.736068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.338789,,1.196596,,,,,-2.896223,5.315333,0.190337,,,,-149.887801,102.239588,-6.420423,-41.571342,49.779656,-12.790581,7.841688,-6.95925,1.358779,,,,,,,,
3,3/1/2025,03:59.8,1,3,"Davis, Alton",,Left,GEO_BUL,"Dempsey, Evan",,Left,FGCU,Stretch,1,Top,0,1,1,FourSeamFastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.86545,-0.903222,5.235227,2231.632445,125.241147,10:15,5.363597,-4.09248,6.364103,-17.804154,13.363534,-12.691619,3.048793,-0.319728,85.789599,-4.262277,2.840527,0.401813,75.907495,37.40572,-85.893245,2485.764421,6.901588,57.712695,-109.781778,252.422143,218.720253,-86.558146,3.804321,7.345957,8.771353,3.71952,50,5.289723,-12.082402,-136.192445,-2.711016,15.783168,29.25541,-17.872538,GEO_BUL,FGCU,Truist Park,College,CBB,rmpt5kwl,99ad9548-c911-3a9b-804c-c03278ea9330,93.806573,59.864203,3.177341,8.075698,3.280072,3.185609,0.413748,0.511867,2.98147,0.305959,rmpt5kwl,3/1/2025,03:59.8,2025-03-01T17:03:59.8125828-05:00,2025-03-01T22:03:59.8125828Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,4ba9a177-bade-4361-9ec2-34e5f8394ac1,54.134884,-137.077779,14.627705,5.363581,-2.170153,-8.936269,4.092387,-12.560036,7.891584,174.595485,-1.635514,5.483131,-0.61576,0.101826,-0.007635,-0.001825,0.000481,-0.000041,0.000001,-28.412025,86.505022,-24.541171,1.366184,0.492109,-0.294957,0.064755,-0.006401,0.000227,37.302937,-94.468206,10.608857,-1.75434,0.131541,0.031444,-0.008291,0.000701,-0.000017,61.1337,,3.184731,,,,,-1.53469,6.468422,1.173523,,,,-438.828982,153.672701,-8.85156,-196.856397,108.567723,-14.464263,21.466759,-8.674055,0.840893,,,,,,,,
4,3/1/2025,04:23.3,1,4,"Davis, Alton",,Left,GEO_BUL,"Dempsey, Evan",,Left,FGCU,Stretch,1,Top,0,1,2,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,95.225697,-1.639054,8.051298,2303.568434,128.684501,10:15,5.54713,-3.790053,6.434282,-17.243896,13.066239,-13.532915,2.603591,2.529784,87.890585,-4.838054,5.536329,0.396247,,,,,,,,,,,,8.143766,8.748199,3.2214,50,5.421489,-19.013126,-137.457929,-4.51569,18.077443,26.23903,-17.354571,GEO_BUL,FGCU,Truist Park,College,CBB,rmpt5kwl,9094921b-27fc-35c7-96d0-a1c8113d7f09,95.245247,,,7.344579,3.587941,2.785544,-2.31694,,,,rmpt5kwl,3/1/2025,04:23.3,2025-03-01T17:04:23.3169282-05:00,2025-03-01T22:04:23.3169282Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,31dbf0d0-2ecc-49eb-9731-3227bfa7edf5,54.134251,-138.244854,13.119515,5.549113,-3.995216,-8.677286,3.799746,-19.55528,9.038722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.129558,,1.862756,,,,,-4.400938,5.166291,-1.228815,,,,-151.232274,72.070203,-3.130462,-104.824756,81.949954,-14.723229,1.666448,-3.163048,0.832843,,,,,,,,
5,3/1/2025,04:42.5,1,5,"Davis, Alton",,Left,GEO_BUL,"Dempsey, Evan",,Left,FGCU,Stretch,1,Top,0,2,2,Cutter,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,88.047797,-0.550652,5.549033,2207.378886,156.425722,11:15,5.422528,-4.131018,6.542385,-28.070501,7.285306,3.1296,2.578379,1.23431,81.210802,-5.810484,6.135344,0.427959,,,,,,,,,,,,-0.217684,6.039068,3.745046,50,5.371053,-12.503106,-127.74977,-2.05695,-0.408326,25.098462,-25.275835,GEO_BUL,FGCU,Truist Park,College,CBB,rmpt5kwl,435afac9-1605-373d-94ce-ad9600886261,88.36211,,,6.860233,3.41666,2.77922,-1.019614,,,,rmpt5kwl,3/1/2025,04:42.5,2025-03-01T17:04:42.5226491-05:00,2025-03-01T22:04:42.5226491Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,d4014c64-005a-4eda-8e67-66d472b2140e,54.135039,-128.559597,12.549231,5.424266,-1.2414,-12.637917,4.148258,-12.489931,-0.204163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.513212,,1.32294,,,,,-3.153386,5.390375,0.408409,,,,-170.819966,106.955257,-6.393672,-53.509297,55.141932,-12.280671,4.625765,-4.681685,1.298192,,,,,,,,
6,3/1/2025,05:01.1,1,6,"Davis, Alton",,Left,GEO_BUL,"Dempsey, Evan",,Left,FGCU,Stretch,1,Top,0,3,2,FourSeamFastball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,94.973861,-2.997686,7.27896,2297.684005,130.080406,10:15,5.37863,-3.900318,6.808037,-15.003241,15.659807,-11.235036,1.39105,1.840751,87.026768,-5.772821,5.175799,0.398547,,,,,,,,,,,,7.094085,10.43239,3.434,50,5.176828,-17.171007,-137.204229,-7.707706,15.507769,29.117225,-13.922988,GEO_BUL,FGCU,Truist Park,College,CBB,rmpt5kwl,127912ee-b904-3208-98a6-85465cd7580c,95.342892,,,8.012731,3.274735,1.577965,-1.670953,,,,rmpt5kwl,3/1/2025,05:01.1,2025-03-01T17:05:01.1075539-05:00,2025-03-01T22:05:01.1075539Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,23c1ddbe-01ac-4a53-946d-77a828d8f600,54.133832,-138.078716,14.558612,5.402036,-7.289552,-6.961494,3.956697,-17.636757,7.753885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3/1/2025,05:38.1,2,1,"Davis, Alton",,Left,GEO_BUL,"Corn, Aidan",,Right,FGCU,Stretch,1,Top,0,0,0,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,94.929079,-1.701292,4.00699,2172.787698,126.912421,10:15,5.384662,-3.936224,6.483331,-16.367959,13.864559,-14.165528,2.458327,-1.432,87.311332,-4.780734,1.333992,0.395739,,,,,,,,,,,,7.691899,9.109828,3.661575,50,5.257328,-9.216736,-138.001366,-4.627657,17.071037,28.492804,-16.521789,GEO_BUL,FGCU,Truist Park,College,CBB,rmpt5kwl,a0e8ad77-b3fa-345e-b544-cae977d6df59,95.451495,,,7.634483,3.812185,2.655492,1.490691,,,,rmpt5kwl,3/1/2025,05:38.1,2025-03-01T17:05:38.1490169-05:00,2025-03-01T22:05:38.1490169Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,ee4dc9ba-a088-4a07-a087-56a8ebe2f7a7,54.133744,-138.852227,14.246402,5.388154,-4.134278,-8.260894,3.944419,-9.726517,8.535518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.833331,,1.401249,,,,,-4.052755,5.002761,1.29911,,,,-157.14351,94.393243,-5.119757,-69.503658,67.313392,-14.386035,7.323848,-5.074011,0.957892,,,,,,,,
8,3/1/2025,06:15.6,2,2,"Davis, Alton",,Left,GEO_BUL,"Corn, Aidan",,Right,FGCU,Stretch,1,Top,0,1,0,Cutter,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,86.77648,0.06889,4.488188,2038.660076,187.390964,12:15,5.533589,-3.887954,6.778649,-28.646617,7.512922,1.770863,3.209394,0.365288,80.169904,-5.315001,4.82079,0.432796,,,,,,,,,,,,0.155724,6.045742,3.595017,50,5.524612,-9.956003,-126.181803,-0.680505,0.29221,23.789743,-25.51998,GEO_BUL,FGCU,Truist Park,College,CBB,rmpt5kwl,15160f22-cde9-3d5c-8493-4bd507e39acc,87.75277,,,6.659314,2.594674,3.31809,-0.265907,,,,rmpt5kwl,3/1/2025,06:15.6,2025-03-01T17:06:15.6410653-05:00,2025-03-01T22:06:15.6410653Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,4497e5c8-b0ed-457e-9109-a428eb0dfbf0,54.134486,-126.958907,11.894872,5.533226,0.153118,-12.75999,3.920391,-9.965548,0.146105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.126523,,1.509883,,,,,-3.860603,5.200644,1.221793,,,,-170.597324,96.273114,-5.376403,-73.27893,68.795776,-14.618027,12.107024,-7.604273,1.030049,,,,,,,,
9,3/1/2025,06:32.7,2,3,"Davis, Alton",,Left,GEO_BUL,"Corn, Aidan",,Right,FGCU,Stretch,1,Top,0,1,1,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,94.913781,-2.329978,4.126651,2186.335272,123.579997,10:00,5.35874,-3.929942,6.74733,-17.342079,12.948594,-13.860703,1.784233,-1.309012,87.282296,-5.587396,1.509773,0.396119,,,,,,,,,,,,7.592462,8.837185,3.665708,50,5.197533,-9.512827,-137.947926,-6.175679,16.80862,28.905378,-17.169768,GEO_BUL,FGCU,Truist Park,College,CBB,rmpt5kwl,a5b3a7ee-1eb3-3a0e-aa56-220b62ff70ff,95.822296,,,7.68648,2.140683,1.854792,1.328361,,,,rmpt5kwl,3/1/2025,06:32.7,2025-03-01T17:06:32.6709390-05:00,2025-03-01T22:06:32.6709390Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,969f3cc0-c5de-4df9-9fb8-c0d034240854,54.134535,-138.811566,14.452689,5.374387,-5.662678,-8.584884,3.957437,-10.015038,8.40431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.728414,,1.834055,,,,,-4.156338,5.158077,1.213028,,,,-171.851506,83.735603,-3.830164,-100.214428,80.598625,-14.954028,11.301352,-7.101579,1.155974,,,,,,,,
10,3/1/2025,06:52.4,2,4,"Davis, Alton",,Left,GEO_BUL,"Corn, Aidan",,Right,FGCU,Stretch,1,Top,0,2,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,84.256157,2.07565,1.925597,1957.999953,233.847385,1:45,5.568916,-4.053125,6.731812,-34.537674,3.959158,2.977607,4.58832,-2.044855,77.085483,-4.469981,2.490191,0.446564,,,,,,,,,,,,-0.96117,3.994795,3.925044,50,5.689406,-4.208187,-122.680832,3.479043,-1.668569,24.389656,-29.760419,GEO_BUL,FGCU,Truist Park,College,CBB,rmpt5kwl,30828869-d666-32d9-9a73-4256844d1f54,84.971031,,,7.221907,3.667718,4.758277,2.142278,,,,rmpt5kwl,3/1/2025,06:52.4,2025-03-01T17:06:52.3930797-05:00,2025-03-01T22:06:52.3930797Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,d4c14925-cb7f-4fbc-b5d2-42c2875258ae,54.133842,-123.499929,12.194828,5.555783,4.478511,-14.88021,4.06543,-4.15215,-0.834284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
