PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,3/9/2025,02:41.4,1,1,"Hoskins, Matthew",702614,Right,GEO_BUL,"Brewer, Jackson",,Left,COL_LION,Windup,1,Top,0,0,0,FourSeamFastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,95.919426,-2.219252,-3.372042,2218.228322,217.590748,1:15,6.269769,2.673521,5.878864,-14.042457,15.422674,9.373252,3.037754,0.319602,88.74075,-4.850364,-1.608271,0.390684,,,,,,,,,,,,-5.184428,9.873077,-2.405647,50,6.083791,7.913241,-139.436342,-5.864773,-11.833717,27.138564,-14.233735,GEO_BUL,COL_LION,Truist Park,College,CBB,sia4py52,a84db80f-6888-3c4c-9fb6-860235233db8,95.629524,,,7.114158,2.87991,3.161006,-0.36142,,,,sia4py52,3/9/2025,02:41.4,2025-03-09T12:02:41.3926399-04:00,2025-03-09T16:02:41.3926399Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,b449a6b7-0e43-4208-89a3-bdc7cdec42ea,54.133452,-140.23853,13.569282,6.25093,-5.444038,-7.116868,-2.644724,8.263034,-5.916858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.473472,,2.648584,,,,,-4.325124,5.249364,0.959742,,,,-251.850288,95.057566,-4.47975,-161.935112,98.79876,-14.408277,18.129023,-9.514101,1.271671,,,,,,,,
2,3/9/2025,02:58.3,1,2,"Hoskins, Matthew",702614,Right,GEO_BUL,"Brewer, Jackson",,Left,COL_LION,Windup,1,Top,0,0,1,Changeup,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,84.578864,-1.575005,-4.12659,1856.864197,244.297108,2:15,6.130887,2.662167,5.948451,-26.637196,12.123383,13.900359,2.450194,-0.01315,76.706493,-6.620361,-1.481662,0.448091,,,,,,,,,,,,-7.818162,8.904251,-2.340222,50,5.993098,8.465146,-122.700715,-4.123606,-13.45069,26.501625,-21.342519,GEO_BUL,COL_LION,Truist Park,College,CBB,sia4py52,702dd776-7ec6-3ec8-9c6f-ae99b9374b39,83.491137,,,7.810688,2.35858,2.558862,-0.011707,,,,sia4py52,3/9/2025,02:58.3,2025-03-09T12:02:58.3115722-04:00,2025-03-09T16:02:58.3115722Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,fdb78df4-5279-4f10-a72b-4b859960e0da,54.134388,-123.590459,13.250812,6.119512,-3.40707,-10.67126,-2.632005,8.916728,-6.725345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.54435,,1.391497,,,,,-3.063817,5.451993,0.802663,,,,-178.597531,109.032344,-7.399428,-66.755591,67.322222,-15.258926,9.32883,-5.738792,0.600109,,,,,,,,
3,3/9/2025,03:15.7,1,3,"Hoskins, Matthew",702614,Right,GEO_BUL,"Brewer, Jackson",,Left,COL_LION,Windup,1,Top,0,0,2,FourSeamFastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,97.200852,-1.092833,-3.870864,2084.74533,218.189251,1:15,6.27772,2.608833,6.138821,-18.727841,10.224942,5.170391,3.707099,-0.542737,89.095684,-4.624271,-2.89441,0.387273,78.551603,22.306931,-132.616543,1173.483356,-75.037972,28.533998,-80.43669,220.358819,14.41604,-132.868809,2.578735,-3.394954,7.147895,-2.316182,50,6.185526,9.389802,-141.250511,-3.306686,-7.85473,31.18707,-20.184857,GEO_BUL,COL_LION,Truist Park,College,CBB,sia4py52,b3810df8-3892-31ee-974e-7b3798a3f467,96.928071,28.566248,0.141113,8.070911,2.298919,3.778028,0.497987,-0.157477,3.576735,0.634353,sia4py52,3/9/2025,03:15.7,2025-03-09T12:03:15.7299111-04:00,2025-03-09T16:03:15.7299111Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,b807e58f-5858-4412-8e9d-ce4c567038e7,54.132628,-142.160037,15.593535,6.273377,-2.718024,-10.092428,-2.593362,9.618874,-3.927365,178.108441,29.83754,-78.262142,7.970406,0.253959,-1.303688,0.728365,-0.205994,0.030132,-0.001786,-16.97164,59.417349,-19.204883,-3.173798,4.003594,-1.956342,0.510734,-0.067154,0.003357,33.109129,-84.732258,8.629338,0.274954,-1.411467,0.788581,-0.223024,0.032623,-0.001933,56.165768,,2.973061,,,,,-3.15612,5.247517,3.206514,,,,-367.587456,134.110744,-7.636127,-196.107036,110.50103,-15.05209,5.553887,-1.974722,0.379774,,,,,,,,
4,3/9/2025,03:34.6,1,4,"Hoskins, Matthew",702614,Right,GEO_BUL,"Brewer, Jackson",,Left,COL_LION,Windup,1,Top,0,0,2,Cutter,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,86.749675,-0.043783,-1.372633,2146.582101,154.767334,11:15,6.099966,2.746351,5.808502,-32.981084,2.957753,-2.944467,3.311116,1.224434,80.469797,-6.240516,-1.927991,0.431473,,,,,,,,,,,,1.117837,3.878964,-2.632559,50,6.080964,3.113581,-126.352679,-1.059474,2.089869,22.805142,-29.50859,GEO_BUL,COL_LION,Truist Park,College,CBB,sia4py52,3d8b63c8-b339-382d-8310-bf696a629143,86.478922,,,6.211734,2.090501,3.384294,-1.247063,,,,sia4py52,3/9/2025,03:34.6,2025-03-09T12:03:34.6037418-04:00,2025-03-09T16:03:34.6037418Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,0edd0241-a64b-4178-b855-dc0f11a784b5,54.132702,-127.096394,11.402571,6.099824,-0.097149,-14.754295,-2.732987,3.045427,1.044935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.564638,,1.454173,,,,,-2.287195,5.067519,1.591011,,,,-195.71598,118.139722,-8.252085,-65.842548,65.41921,-14.750418,8.619571,-5.20009,0.781004,,,,,,,,
5,3/9/2025,03:52.5,1,5,"Hoskins, Matthew",702614,Right,GEO_BUL,"Brewer, Jackson",,Left,COL_LION,Windup,1,Top,0,1,2,Cutter,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,87.644619,-1.586828,-4.110715,2132.206455,194.975496,12:30,6.340425,2.697665,5.699856,-27.65881,7.42072,-1.978627,2.556911,-1.303951,82.137786,-6.725807,-4.48036,0.426283,56.862526,-28.602662,64.792158,2538.972497,,,,6.614742,6.614741,55.748972,0.064087,0.175055,6.266578,-2.351759,50,6.19419,9.214503,-127.395373,-4.357803,0.333654,20.616333,-24.754124,GEO_BUL,COL_LION,Truist Park,College,CBB,sia4py52,37e3385a-9d22-3d71-92d5-4c286aaa7336,87.356368,2.603485,0.064087,5.436338,3.180264,2.762711,1.165873,1.738707,2.603485,1.252469,sia4py52,3/9/2025,03:52.5,2025-03-09T12:03:52.5171085-04:00,2025-03-09T16:03:52.5171085Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,5a0c08b3-3084-4f0d-bb3c-7b5fc9c6ef08,54.133126,-128.062488,10.308166,6.322243,-3.556795,-12.377062,-2.649752,9.203707,0.166827,180,-11.965181,33.308742,-1.615914,-1.405948,,,,,,17.896711,-33.182772,-4.93891,-4.764464,,,,,,-27.859433,70.759539,-3.432773,-2.986731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3/9/2025,04:18.2,1,6,"Hoskins, Matthew",702614,Right,GEO_BUL,"Brewer, Jackson",,Left,COL_LION,Windup,1,Top,0,1,2,FourSeamFastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,ReportType:HE|Version:1|Revision:0,98.000427,-2.880428,-2.196638,2193.685808,215.559063,1:15,6.170966,2.594701,6.186069,-17.087715,11.308851,6.189396,2.085433,1.081463,90.185059,-6.091711,-1.02567,0.383534,85.259943,-17.494057,-25.616832,2698.488673,,,,6.55452,6.202741,-33.755493,0.050659,-3.474342,8.029089,-2.432157,50,5.945679,5.263521,-142.511176,-7.734937,-8.203832,31.041537,-17.770748,GEO_BUL,COL_LION,Truist Park,College,CBB,sia4py52,8c185505-9347-3500-918f-929dfd8dba55,97.95972,1.922804,0.047628,7.789458,1.55599,2.100422,-1.083983,0.047519,1.922804,-1.051854,sia4py52,3/9/2025,04:18.2,2025-03-09T12:04:18.1635160-04:00,2025-03-09T16:04:18.1635160Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,d916338e-bdcd-4bad-9b75-afddbe286d2b,54.134651,-143.408951,15.520769,6.161954,-7.220976,-8.885374,-2.587819,5.50079,-4.101916,180,-44.407698,116.342287,-4.955942,-10.493592,,,,,,15.758032,-33.674022,-0.856608,-6.949801,,,,,,20.263577,-55.783914,2.37628,5.031478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3/9/2025,04:55.1,2,1,"Hoskins, Matthew",702614,Right,GEO_BUL,"Selinsky, Skye",,Right,COL_LION,Windup,1,Top,1,0,0,Cutter,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,86.36183,-1.356968,-2.457573,2207.6735,94.204975,9:15,6.067802,2.749012,6.011413,-34.600018,2.268396,-3.310284,1.927396,0.19534,79.144643,-7.879169,-3.086152,0.437017,,,,,,,,,,,,0.96489,3.937761,-2.554823,50,5.94526,5.483994,-125.56717,-3.967224,1.747577,26.597152,-29.552,GEO_BUL,COL_LION,Truist Park,College,CBB,sia4py52,dab323c0-b89c-31e1-ae45-03eaad48623f,85.70036,,,7.167753,2.688494,2.101625,-0.263717,,,,sia4py52,3/9/2025,04:55.1,2025-03-09T12:04:55.0580033-04:00,2025-03-09T16:04:55.0580033Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,09df2508-1b0e-43f9-9728-92c24cce333f,54.133167,-126.439611,13.298576,6.059494,-2.997858,-14.776,-2.733769,5.42667,0.873788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.352195,,1.128787,,,,,-4.703539,5.216408,1.531018,,,,-107.917828,70.984834,-3.236249,-60.761166,65.933177,-15.197756,6.207293,-4.0145,0.656537,,,,,,,,
8,3/9/2025,05:09.7,2,2,"Hoskins, Matthew",702614,Right,GEO_BUL,"Selinsky, Skye",,Right,COL_LION,Windup,1,Top,1,0,1,Cutter,Undefined,InPlay,Undefined,LineDrive,Out,1,0,ReportType:HE|Version:1|Revision:0,86.179742,-1.548037,-3.348778,2206.365087,104.741604,9:30,6.091764,2.627424,5.874994,-34.8143,2.274335,-4.123612,1.752799,-0.829673,79.061336,-8.094031,-4.130115,0.438321,90.012231,9.288663,-31.502201,95.791599,91.588403,3.825154,-60.933757,129.910198,111.076727,-34.450172,1.123657,1.132132,4.010174,-2.354887,50,5.950453,7.441936,-125.170542,-4.381473,2.038066,26.311739,-29.463645,GEO_BUL,COL_LION,Truist Park,College,CBB,sia4py52,febea4e2-7c4e-3feb-b8ea-aa5944cda6ab,85.236308,7.388851,0.941815,7.050956,4.356863,2.161188,0.61863,2.285804,1.920891,0.825933,sia4py52,3/9/2025,05:09.7,2025-03-09T12:05:09.7490888-04:00,2025-03-09T16:05:09.7490888Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,95f1779c-102d-401c-810d-74d8a42e6d95,54.133092,-126.036353,13.15587,6.078677,-3.411946,-14.731823,-2.598667,7.374872,1.019033,73.343764,-46.174431,110.230055,34.0176,-105.372878,129.19889,-93.687114,39.599135,-8.815064,0.76696,-10.227893,24.04318,50.692529,-157.531148,193.452983,-140.481919,59.463519,-13.259161,1.156789,29.059633,-65.895168,3.362518,-13.246058,21.389825,-19.576449,10.73698,-3.265144,0.423073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3/9/2025,05:40.9,3,1,"Hoskins, Matthew",702614,Right,GEO_BUL,"Palfrey, Griffin",,Right,COL_LION,Windup,1,Top,2,0,0,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,98.052608,-1.845537,-3.952884,2206.894937,220.673413,1:15,6.147787,2.529195,6.146428,-15.488855,12.9351,4.700685,3.151323,-0.737067,90.047017,-4.756463,-3.066108,0.383719,,,,,,,,,,,,-3.165891,8.588611,-2.230581,50,5.999879,9.689285,-142.447916,-5.106499,-7.467784,31.06687,-16.473842,GEO_BUL,COL_LION,Truist Park,College,CBB,sia4py52,47247515-55c3-3e63-a5fc-72edff29bdcc,97.841201,,,7.973267,3.719006,3.340286,0.612836,,,,sia4py52,3/9/2025,05:40.9,2025-03-09T12:05:40.8686134-04:00,2025-03-09T16:05:40.8686134Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,07f4144f-24da-4959-bd2b-b20e2e427243,54.13405,-143.346687,15.533435,6.140718,-4.629908,-8.236921,-2.514019,9.905329,-3.733892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.266764,,2.302042,,,,,-4.030147,5.419977,1.344774,,,,-205.263209,84.937961,-3.727861,-143.357709,95.847661,-15.061912,8.193551,-5.284337,1.018074,,,,,,,,
10,3/9/2025,05:55.8,3,2,"Hoskins, Matthew",702614,Right,GEO_BUL,"Palfrey, Griffin",,Right,COL_LION,Windup,1,Top,2,1,0,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,95.246,-2.677082,-4.9446,2201.349759,211.253615,1:00,6.204256,2.460506,6.207692,-17.341495,12.803232,3.180563,2.286706,-1.849056,87.869052,-5.908589,-4.347359,0.395164,,,,,,,,,,,,-2.621958,8.838798,-2.090667,50,5.994637,11.850521,-138.147564,-7.032204,-5.839415,28.265627,-17.064754,GEO_BUL,COL_LION,Truist Park,College,CBB,sia4py52,3affd6ef-1258-38d5-8561-f2dbdd3abf22,95.111343,,,7.355234,2.744065,2.42346,1.747903,,,,sia4py52,3/9/2025,05:55.8,2025-03-09T12:05:55.8076765-04:00,2025-03-09T16:05:55.8076765Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,b078328f-8fb0-41df-92d2-ae6cafadc500,54.133271,-138.990678,14.132814,6.196804,-6.523193,-8.532377,-2.446745,12.024701,-2.919707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.586708,,1.349421,,,,,-3.886557,5.419329,2.943563,,,,-157.385693,97.716886,-5.577749,-48.617236,53.745737,-13.05288,16.710648,-11.049167,1.810083,,,,,,,,
