PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,3/8/2025,02:49.5,1,1,"Finley, Leighton",803287,Right,GEO_BUL,"Brewer, Jackson",,Left,COL_LION,Windup,1,Top,0,0,0,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.163851,-1.186143,-0.638648,2037.018598,225.284715,1:30,5.732303,2.269275,6.432145,-18.999508,13.359575,9.617533,3.058869,2.483835,84.744236,-4.752711,1.172545,0.409421,,,,,,,,,,,,-4.726568,8.841095,-2.228527,50,5.638993,1.185309,-132.936207,-3.338389,-9.830532,24.042523,-18.392238,GEO_BUL,COL_LION,Truist Park,College,CBB,92xnwfi7,f642b6b5-8165-3421-8db6-248e29167f14,92.176251,,,6.427608,3.887721,3.260303,-2.435308,,,,92xnwfi7,3/8/2025,02:49.5,2025-03-08T14:02:49.5454256-05:00,2025-03-08T19:02:49.5454256Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,fc276196-d91c-4649-b108-606effa95d9c,54.133801,-133.681746,12.021261,5.733671,-2.768061,-9.196119,-2.270008,1.490146,-4.915266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.555003,,1.240009,,,,,-3.790452,5.327149,0.989816,,,,-153.765106,101.484674,-6.402117,-50.404927,56.033911,-13.486639,7.114792,-5.351551,0.993173,,,,,,,,
2,3/8/2025,03:05.6,1,2,"Finley, Leighton",803287,Right,GEO_BUL,"Brewer, Jackson",,Left,COL_LION,Windup,1,Top,0,1,0,FourSeamFastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.771374,-1.176874,-4.125603,2167.460985,227.346576,1:30,5.78959,2.108756,6.799929,-17.567372,14.465486,11.945396,3.25168,-0.667089,85.214405,-4.469126,-1.883404,0.407352,74.787058,15.729688,-171.834203,542.007974,-108.926262,13.490003,-15.311283,164.685647,19.475814,-171.912994,1.836548,-6.530509,9.356393,-1.847523,50,5.705083,9.263324,-133.559971,-3.294493,-13.727626,23.974933,-17.117014,GEO_BUL,COL_LION,Truist Park,College,CBB,92xnwfi7,a467bde5-23ee-3cb1-96eb-c967496d43fa,93.273116,15.185559,0.199525,6.611063,3.585321,3.418454,0.593797,1.143173,3.222913,0.666085,92xnwfi7,3/8/2025,03:05.6,2025-03-08T14:03:05.6438049-05:00,2025-03-08T19:03:05.6438049Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,1420a0b2-20a2-4999-ad60-49b5ba76a12a,54.134167,-134.300032,11.987467,5.798623,-2.766123,-8.558507,-2.140005,9.68707,-6.863813,183.579811,45.773688,-112.407338,6.963886,7.786884,-9.374241,5.607038,-1.897463,0.339846,-0.024651,-11.698438,42.413222,-10.535621,-15.610198,16.273506,-9.120196,2.870671,-0.460151,0.027489,7.144525,-16.316731,1.010858,1.130322,-1.360738,0.813902,-0.27543,0.049331,-0.003578,54.274876,,2.122306,,,,,-3.859342,5.323726,1.161234,,,,-241.751711,108.543827,-5.732994,-109.555477,79.439379,-13.451005,5.449251,-1.666304,-0.011382,,,,,,,,
3,3/8/2025,03:27.0,1,3,"Finley, Leighton",803287,Right,GEO_BUL,"Brewer, Jackson",,Left,COL_LION,Windup,1,Top,0,1,1,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,83.314544,-0.402723,-3.706844,2413.762431,76.653524,8:30,5.509969,2.394627,6.231461,-27.272909,12.471348,-2.636321,2.865738,-1.249242,75.877914,-5.565165,-4.206676,0.453742,,,,,,,,,,,,0.299108,8.801814,-2.116847,50,5.467136,7.915109,-121.050211,-1.603742,0.499984,25.221121,-21.892939,GEO_BUL,COL_LION,Truist Park,College,CBB,92xnwfi7,9637143b-38e0-3cff-af25-742704ed7ae6,82.871014,,,7.417855,3.469444,3.06222,1.09857,,,,92xnwfi7,3/8/2025,03:27.0,2025-03-08T14:03:26.9755490-05:00,2025-03-08T19:03:26.9755490Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,7fae4ec4-c71b-4939-9e09-3ae17e55c385,54.134151,-121.908529,12.610561,5.509036,-0.858688,-10.946469,-2.385922,7.898094,0.249992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.65481,,6.560423,,,,,-2.428092,6.367129,3.066705,,,,-1107.867182,224.106181,-9.481551,-795.701692,220.220709,-15.093862,73.045845,-17.227643,1.033738,,,,,,,,
4,3/8/2025,04:33.7,1,4,"Finley, Leighton",803287,Right,GEO_BUL,"Brewer, Jackson",,Left,COL_LION,Windup,1,Top,0,1,2,Slider,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,83.625621,-1.543715,-2.804867,2300.757702,62.84876,8:00,5.458102,2.525546,5.9763,-36.025736,3.851712,-4.932454,1.024893,-0.487351,75.697335,-8.369748,-3.747253,0.454501,,,,,,,,,,,,1.562573,4.999315,-2.301647,50,5.319486,6.083753,-121.420457,-4.261335,2.603241,28.091666,-28.291897,GEO_BUL,COL_LION,Truist Park,College,CBB,92xnwfi7,be4a90f1-5181-3354-90f5-d59257334c92,82.356662,,,7.869317,1.499936,1.037155,0.481902,,,,92xnwfi7,3/8/2025,04:33.7,2025-03-08T14:04:33.7525878-05:00,2025-03-08T19:04:33.7525878Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,63e5780f-8d83-49da-8948-ef140f6b1061,54.134012,-122.373159,14.045833,5.447735,-3.301842,-14.145948,-2.506474,5.995467,1.30162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.029309,,1.798962,0.860716,,,,-0.754157,6.280061,1.828222,70.03022,5.876806,55.48123,-262.783869,140.909709,-10.930429,-69.373333,58.204122,-10.930772,-162.342647,80.462846,-3.377181,,,,,,,,
5,3/8/2025,05:08.0,2,1,"Finley, Leighton",803287,Right,GEO_BUL,"Selinsky, Skye",,Right,COL_LION,Windup,1,Top,1,0,0,FourSeamFastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.666471,-2.645365,-3.998562,2127.431628,228.070242,1:30,5.737123,2.181697,6.040321,-22.958337,8.896912,12.992542,1.373148,-0.443505,85.326035,-6.949519,-1.545261,0.406221,,,,,,,,,,,,-7.148655,7.074455,-1.876075,50,5.519793,9.001656,-134.525803,-6.938709,-15.047484,27.544651,-21.840637,GEO_BUL,COL_LION,Truist Park,College,CBB,92xnwfi7,364081a1-f882-3d4d-a331-7106a6b984f6,92.242994,,,7.295245,3.01909,1.566521,0.399072,,,,92xnwfi7,3/8/2025,05:08.0,2025-03-08T14:05:08.0271149-05:00,2025-03-08T19:05:08.0271149Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,eec5dcdf-71b5-43ba-b150-57608e7d11fa,54.133276,-135.369461,13.772325,5.722072,-6.269757,-10.920319,-2.158843,9.462541,-7.523742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.469345,,1.706847,,,,,-3.925121,5.28327,2.175465,,,,-172.180875,88.164446,-4.040648,-93.944843,78.621166,-14.983855,8.051473,-4.953387,1.02817,,,,,,,,
6,3/8/2025,05:23.9,2,2,"Finley, Leighton",803287,Right,GEO_BUL,"Selinsky, Skye",,Right,COL_LION,Windup,1,Top,1,0,1,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.23783,-0.701386,-4.799553,2166.856746,224.715366,1:30,5.773151,1.938786,6.569289,-20.566912,11.014105,9.788817,3.416389,-1.65482,85.189901,-4.586727,-2.949934,0.404468,,,,,,,,,,,,-5.873987,7.618352,-1.613354,50,5.715194,11.065818,-135.406846,-2.300362,-12.448943,29.480919,-20.563037,GEO_BUL,COL_LION,Truist Park,College,CBB,92xnwfi7,46553ebd-0ade-3858-bba2-dae26f7971d9,93.538713,,,8.078725,3.771977,3.601587,1.531437,,,,92xnwfi7,3/8/2025,05:23.9,2025-03-08T14:05:23.8725575-05:00,2025-03-08T19:05:23.8725575Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,bffe3a96-c806-4a61-9b34-5932b13f1cbf,54.134797,-136.304106,14.74046,5.775682,-1.674521,-10.281518,-1.955911,11.444705,-6.224472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.605965,,1.160915,,,,,-4.552706,5.250387,2.262092,,,,-146.157477,101.615108,-7.125946,-52.775867,61.487806,-15.599619,6.327208,-3.433617,0.534522,,,,,,,,
7,3/8/2025,05:40.4,2,3,"Finley, Leighton",803287,Right,GEO_BUL,"Selinsky, Skye",,Right,COL_LION,Windup,1,Top,1,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,83.426934,-1.445785,-3.991865,2412.281597,48.475595,7:30,5.506401,2.113488,6.816264,-38.373564,1.380487,-13.149346,0.989649,-2.629691,76.511763,-8.645268,-6.480596,0.453798,,,,,,,,,,,,5.260364,3.751992,-1.85035,50,5.395499,8.821212,-121.225097,-4.121347,8.81452,26.182376,-30.362751,GEO_BUL,COL_LION,Truist Park,College,CBB,92xnwfi7,4ce9f565-64e4-3aaf-be6a-2ce7d5398d40,83.74368,,,6.977409,2.021577,1.081939,2.560974,,,,92xnwfi7,3/8/2025,05:40.4,2025-03-08T14:05:40.4078049-05:00,2025-03-08T19:05:40.4078049Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,d2c5d6d2-557c-4cd3-b7e5-ad7cf5b8b4bb,54.134589,-122.114827,13.091188,5.51802,-3.089559,-15.181376,-2.145023,8.521677,4.40726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.310038,,5.334125,,,,,-2.708397,4.90521,5.511317,,,,-731.567541,169.881498,-7.594055,-587.401414,191.392211,-15.386741,73.231104,-18.133742,1.111547,,,,,,,,
8,3/8/2025,06:01.6,2,4,"Finley, Leighton",803287,Right,GEO_BUL,"Selinsky, Skye",,Right,COL_LION,Windup,1,Top,1,2,1,FourSeamFastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.399501,-0.914763,-3.321099,2157.561203,228.771988,1:45,5.740013,2.063431,6.747583,-20.191558,12.032591,5.20557,3.221804,-0.539889,85.024549,-4.699109,-2.34388,0.408566,,,,,,,,,,,,-3.145679,8.145765,-1.84815,50,5.670428,7.565309,-133.143014,-2.753001,-6.57418,23.737343,-19.763756,GEO_BUL,COL_LION,Truist Park,College,CBB,92xnwfi7,b58e619b-21ff-3252-a5ab-422b02f83520,92.903936,,,6.42098,2.119465,3.279324,0.511008,,,,92xnwfi7,3/8/2025,06:01.6,2025-03-08T14:06:01.5720513-05:00,2025-03-08T19:06:01.5720513Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,7d42a778-14a4-4a26-884b-d35f931cc462,54.132782,-133.877797,11.868672,5.746178,-2.141218,-9.881878,-2.085482,7.768812,-3.28709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.261177,,1.074272,,,,,-4.237786,5.143791,1.865492,,,,-114.079713,80.671162,-4.448036,-51.305362,60.339361,-15.019204,5.226342,-3.983146,1.157677,,,,,,,,
9,3/8/2025,06:21.9,2,5,"Finley, Leighton",803287,Right,GEO_BUL,"Selinsky, Skye",,Right,COL_LION,Windup,1,Top,1,2,2,FourSeamFastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.476564,-0.425693,-3.74266,2177.454487,212.447665,1:00,5.773967,1.957081,6.945898,-21.548978,11.017564,3.893756,3.591052,-1.12904,84.036472,-4.49224,-3.007447,0.410731,,,,,,,,,,,,-2.743246,7.60642,-1.726397,50,5.737511,8.590559,-133.144464,-1.649954,-5.644933,27.486484,-21.074677,GEO_BUL,COL_LION,Truist Park,College,CBB,92xnwfi7,65b1e815-708d-3fff-8aff-2b16f6c31ee8,92.749118,,,7.521657,2.179579,3.650638,1.088868,,,,92xnwfi7,3/8/2025,06:21.9,2025-03-08T14:06:21.9294705-05:00,2025-03-08T19:06:21.9294705Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,4c732803-da19-4d40-a327-5ee29892a723,54.133958,-133.995165,13.743242,5.778484,-0.997697,-10.537338,-1.994976,8.765269,-2.822467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.331698,,1.553698,,,,,-2.98979,4.700051,2.314699,,,,-206.516933,119.81068,-8.249019,-78.78351,73.107184,-15.581927,14.812463,-8.242213,0.957117,,,,,,,,
10,3/8/2025,06:40.7,2,6,"Finley, Leighton",803287,Right,GEO_BUL,"Selinsky, Skye",,Right,COL_LION,Windup,1,Top,1,3,2,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,81.348776,0.550485,-2.244848,2324.244534,63.462052,8:00,5.505455,2.154468,6.181597,-34.504896,6.855334,-9.773287,3.138372,-0.733746,74.647946,-5.967029,-4.095335,0.462874,69.54353,30.674127,171.305085,1719.425206,-108.565417,38.865501,17.722623,215.226549,16.703474,170.990672,3.042603,4.149163,5.957774,-1.98059,50,5.530748,4.905311,-118.384688,0.203895,6.707462,22.828884,-27.064503,GEO_BUL,COL_LION,Truist Park,College,CBB,92xnwfi7,7a04f162-2aa6-325c-bf6f-34938345fcd2,81.162903,38.872784,0.216789,6.676843,2.727643,3.273765,0.640379,2.362578,3.194914,0.678179,92xnwfi7,3/8/2025,06:40.7,2025-03-08T14:06:40.7222078-05:00,2025-03-08T19:06:40.7222078Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,,,,"Hunter, Henry",802001,Right,,29656dab-0909-427c-b969-8d65c937b52d,54.134582,-119.179319,11.414442,5.507255,1.14596,-13.532252,-2.147271,4.671837,3.353731,179.473914,44.060498,-95.988161,9.519018,-0.665067,-0.57122,0.32584,-0.079568,0.009735,-0.000477,-24.727133,71.029089,-20.747739,-1.325656,2.160609,-0.961272,0.219011,-0.024614,0.001037,-5.72884,14.74889,-1.462628,0.10219,0.08777,-0.050066,0.012226,-0.001496,0.000073,42.652872,,3.547747,,,,,-3.524032,6.595082,4.446347,,,,-300.438081,88.023514,-3.488601,-286.740256,131.881362,-14.646536,47.073981,-16.631748,1.496789,,,,,,,,
